ID,post_title,post_content,post_excerpt
85023,"DAMA","Ковер Dama легко узнается благодаря клетчатому узору, который способен придать живой, но элегантный вид любому интерьеру. Основание изготовлено из хлопка, а ворс соткан из гималайской шерсти натуральных оттенков и черного бамбукового шелка.","Ковер Dama легко узнается благодаря клетчатому узору, который способен придать живой, но элегантный вид любому интерьеру. Основание изготовлено из хлопка, а ворс соткан из гималайской шерсти натуральных оттенков и черного бамбукового шелка."
84955,"RELIEF","В ковре Relief сочетаются ребристый эффект и узор по периметру, полученный путем срезания ворса на разной высоте. Гималайская шерсть и бамбуковый шелк делают текстуру ковра мягкой и приятной на ощупь. Модели представлены в жемчужном цвете, цвете верблюд и тортора.","В ковре Relief сочетаются ребристый эффект и узор по периметру, полученный путем срезания ворса на разной высоте. Гималайская шерсть и бамбуковый шелк делают текстуру ковра мягкой и приятной на ощупь. Модели представлены в жемчужном цвете, цвете верблюд и тортора."
85026,"STRIPES","Stripes — классический полосатый ковер коллекции Poliform. Черные полосы выполнены из бамбукового шелка, а полосы натуральных оттенков — из гималайской шерсти.","Stripes — классический полосатый ковер коллекции Poliform. Черные полосы выполнены из бамбукового шелка, а полосы натуральных оттенков — из гималайской шерсти."
85160,"HENRY","Henry — это коллекция элегантных журнальных столиков с линейной эстетикой, с мраморной или стеклянной столешницей и деревянным основанием. Столики доступны в различных формах и размерах, их можно использовать по отдельности или комбинировать друг с другом.","Henry — это коллекция элегантных журнальных столиков с линейной эстетикой, с мраморной или стеклянной столешницей и деревянным основанием. Столики доступны в различных формах и размерах, их можно использовать по отдельности или комбинировать друг с другом."
84913,"CANNELÉ","Cannelé — это двухцветный ковер в полоску. Линии сформированы сочетанием двух видов отделки. Для линий черного цвета используется пряжа букле, а для линий жемчужного цвета — ворс ручной резки. Основа ковра из хлопка, ворс из гималайской шерсти и бамбукового шелка, пряжа букле из гималайской шерсти. Ковер…","Cannelé — это двухцветный ковер в полоску. Линии сформированы сочетанием двух видов отделки. Для линий черного цвета используется пряжа букле, а для линий жемчужного цвета — ворс ручной резки. Основа ковра из хлопка, ворс из гималайской шерсти и бамбукового шелка, пряжа букле из гималайской шерсти. Ковер изготовлен вручную на традиционном ткацком станке."
84911,"SYMPHONY","Коллекцию буфетов Symphony отличает элегантность линий и качество материалов. Комоды выполнены из массива и смотрятся очень благородно за счет закругленных форм. Модули разной высоты и размера - от высокой и средней версии с распашными фасадами до низкой версии с выдвижными ящиками - прекрасно дополнят любой интерьер гостиной.","Symphony — это коллекция тумб, лаконичность линий которых подчеркивают ценные материалы и безукоризненное качество исполнения. Эллиптическая форма тумбы обогащена деревянной отделкой. Коллекция включает модели разной высоты и размеров: высокие и средние тумбы с дверцами, низкие тумбы с ящиками или с ящиком и открытым отсеком. Все модели оснащены ножками."
84933,"PHOENIX","Poliform предлагает свободу дизайна кухни благодаря особой конструкции профильной ручки. Модель Phoenix превращает техническую деталь, обеспечивающую удобство и практичность открывания, в эстетический аспект. Так, линейность профиля ручки придает композиции визуальную легкость и современный стиль. А вариативность пропорций ручки придает кухне особую неповторимую динамику. Вариативность композиций дизайна и отделок делает Phoenix одной из наиболее любимых дизайнерами в линейке Poliform.","Кухня Phoenix — это дизайнерский проект Poliform, который предлагает полную свободу для проектирования. Особая вырезная конструкция в виде паза превращает такую практичную и необходимую в каждой кухне деталь, как ручка, в настоящее украшение всей системы. Линейная ручка делает дверцы не только более удобными и практичными, но и придает всей кухне легкий и современный вид. Кухня Phoenix — одна из самых популярных среди дизайнеров, которые ценят ее за универсальность и возможность индивидуального подхода к дизайну и отделке."
84958,"TRATTO","Tratto — это современный дизайнерский ковер, изготовленный из невероятно мягкой на ощупь гималайской шерсти и бамбукового шелка, придающего текстуре переливающийся эффект. Рисунок с геометрическими мотивами доступен в трех ярких цветовых комбинациях: руджине на фоне цвета тортора, карбоне на фоне цвета тортора и тортора на фоне цвета карбоне. Ковер доступен в квадратном и прямоугольном вариантах.","Tratto — это современный дизайнерский ковер, изготовленный из невероятно мягкой на ощупь гималайской шерсти и бамбукового шелка, придающего текстуре переливающийся эффект. Рисунок с геометрическими мотивами доступен в трех ярких цветовых комбинациях: руджине на фоне цвета тортора, карбоне на фоне цвета тортора и тортора на фоне цвета карбоне. Ковер доступен в квадратном и прямоугольном вариантах."
84993,"GENTLEMAN RESERVED","Кресло Gentleman Reserved особенно выделяется в коллекции Gentleman благодаря высокой простеганой спинке, напоминающей стиль сигарных клубов. Эксклюзивность этой модели подчеркивается и возможностью комбинировать две разные отделки внутренней и внешней обивки. Gentleman Reserved можно дополнить пуфом - полезным и элегантным аксессуаром, повышающим комфорт модели.","Кресло Gentleman Reserved является самым особенным в коллекции Gentleman. Высокая спинка с отделочными пуговицами делает его похожим на клубное кресло. Возможность комбинировать две разные отделки для внутренней и внешней сторон придает этой модели еще большую эксклюзивность. Gentleman Reserved можно дополнить пуфом, практичным и элегантным аксессуаром для дополнительного комфорта."
86380,"SAINT-GERMAIN","Saint-Germain - это система диванов с изогнутыми и чувственными формами. Органические формы дивана напоминают дизайн семидесятых. Эта модель придаст любому пространству теплоту домашнего уюта. Плавные и обволакивающие линии повторяются во всех элементах и модулях коллекции, благодаря чему можно создавать линейные, угловые или необычные формы композиций. Модули дивана изысканных форм с разной глубиной очень комфортны и эргономичны. Использование разнообразных фактур обивки - от мягчайшего букле до натуральной кожи придают модели нотки 'от кутюр' и подчеркивает современную эстетикую.","Saint-Germain — это система диванов плавных и чувственных форм. Диван переосмысливает органические формы моделей семидесятых годов прошлого века. Этот предмет интерьера способен превратить любое пространство в теплую и знакомую картину, даря приятное ощущение домашнего уюта. Мягкие и обволакивающие линии повторяются во всех элементах коллекции, которая включает в себя различные модули. Модульная система позволяет создавать линейные, угловые или необычные формы диванов с постоянной игрой форм, глубокими сиденьями и приятным внешним видом. Обивка, будь то первоклассная дизайнерская ткань букле или современная элегантная кожа, подчеркивает полные и роскошные объемы диванов Saint-Germain, создавая их универсальную эстетику."
85139,"SOORI","Столик Soori вдохновлен культурными традициями Бали, в частности колоритными вазами, используемыми в деревнях райского индонезийского острова. Оригинальный и легко узнаваемый дизайн этого элемента украсит и обогатит любой интерьер гостиной или спальни. Доступен в трех размерах из металла с отделкой под античную бронзу. Самый маленький столик доступен с матовой или глянцевой лакировкой.","Столик Soori вдохновлен культурными традициями Бали, в частности колоритными вазами, используемыми в деревнях райского индонезийского острова. Оригинальный и легко узнаваемый дизайн этого элемента украсит и обогатит любой интерьер гостиной или спальни. Доступен в трех размерах из металла с отделкой под античную бронзу. Самый маленький столик доступен с матовой или глянцевой лакировкой."
85157,"ILDA","Журнальные столики Ilda — это настоящие произведения искусства. Несущая конструкция из сплава латуни, с полировкой под золото или бронзу, выкована в художественной литейной мастерской и обработана вручную. Столешницы выполнены из мрамора, янтарного оникса или лазурита. Роскошный и эффектный предмет для гостиной может также использоваться как прикроватная тумбочка в спальне.","Журнальные столики Ilda — это настоящие произведения искусства. Несущая конструкция из сплава латуни, с полировкой под золото или бронзу, выкована в художественной литейной мастерской и обработана вручную. Столешницы выполнены из мрамора, янтарного оникса или лазурита. Роскошный и эффектный предмет для гостиной может также использоваться как прикроватная тумбочка в спальне."
85169,"KOISHI","Журнальные столики Koishi — это плавные линии и органичные формы. Само название Koishi, что в переводе с японского означает «галька», намекает на естественность, которая выражается в выборе натуральных материалов, таких как мрамор, камень и дерево. Металлическая структура скульптурна, но лаконична. Столешница может быть выполнена по выбору из дерева, стекла или мрамора.","Журнальные столики Koishi — это плавные линии и органичные формы. Само название Koishi, что в переводе с японского означает «галька», намекает на естественность, которая выражается в выборе натуральных материалов, таких как мрамор, камень и дерево. Металлическая структура скульптурна, но лаконична. Столешница может быть выполнена по выбору из дерева, стекла или мрамора."
85151,"MONDRIAN","Коллекция с легкими элегантными линиями, которые создаются тонкими поверхностями из дерева, мрамора или с лакированной глянцевой или матовой отделкой. Журнальные столики на металлической основе, доступные в двух вариантах высоты и разной формы для более удобного комбинирования нескольких элементов, легко впишутся в интерьер гостиной. Столики идеально сочетаются с системой диванов Mondrian.","Коллекция с легкими элегантными линиями, которые создаются тонкими поверхностями из дерева, мрамора или с лакированной глянцевой или матовой отделкой. Журнальные столики на металлической основе, доступные в двух вариантах высоты и разной формы для более удобного комбинирования нескольких элементов, легко впишутся в интерьер гостиной. Столики идеально сочетаются с системой диванов Mondrian."
85124,"PARIS SEOUL","Журнальный столик является частью большой коллекции Paris Seoul. Столик с металлической конструкцией и кожаной отделкой сочетается с диванами и креслами, позволяя всегда держать под рукой всё необходимое.","Журнальный столик является частью большой коллекции Paris Seoul. Столик с металлической конструкцией и кожаной отделкой сочетается с диванами и креслами, позволяя всегда держать под рукой всё необходимое."
86404,"SANTA MONICA LOUNGE","Элегантность коллекции Santa Monica идеально воплощена в кресле Lounge с высокой спинкой и выполненным в том же стиле пуфом. Обтянутое тканью или кожей глубокое кресло украшают изящные детали: нижняя складка с петлицами и длинными пуговицами, строчка шнуром и окантовка репсовой лентой.","Элегантность коллекции Santa Monica идеально воплощена в кресле Lounge с высокой спинкой и выполненным в том же стиле пуфом. Обтянутое тканью или кожей глубокое кресло украшают изящные детали: нижняя складка с петлицами и длинными пуговицами, строчка шнуром и окантовка репсовой лентой."
84930,"ARTEX","Artex — это кухня для самых эксклюзивных интерьеров. Большие поверхности и внушительные объемы делают материалы главными действующими персонажами интерьера. Качество гарнитура подчеркивает мастерство изготовления двери, фасад которой может быть полностью гладким или выполненным виде планок. Особое сужение, выполненное на проеме, по бокам и сверху, создает идеальное соединение между элементами, сочетая практичность с безупречной эстетикой. Эта система является одной из знаковых для Poliform. Современный стиль кухни Artex подчеркивают постоянно обновляемые элементы. Версия с гладким фасадом дверей предлагается во множестве видов отделки, включая изысканные варианты из массива американского ореха, болотного дуба, современного материала DuPont Corian® цвета гласье-уайт, стали оттенка скотч-брайт и стекла.","Artex — это кухня для самых эксклюзивных интерьеров. Большие поверхности и внушительные объемы делают материалы главными действующими персонажами интерьера. Качество гарнитура подчеркивает мастерство изготовления двери, фасад которой может быть полностью гладким или выполненным виде планок. Особое сужение, выполненное на проеме, по бокам и сверху, создает идеальное соединение между элементами, сочетая практичность с безупречной эстетикой. Эта система является одной из знаковых для Poliform. Современный стиль кухни Artex подчеркивают постоянно обновляемые элементы. Версия с гладким фасадом дверей предлагается во множестве видов отделки, включая изысканные варианты из массива американского ореха, болотного дуба, современного материала DuPont Corian® цвета гласье-уайт, стали оттенка скотч-брайт и стекла."
85154,"WESTSIDE","Изысканный баланс материалов и форм отличает журнальные столики коллекции Westside, дополняющие одноименную систему диванов. Доступны три версии с различной отделкой: журнальный столик с выдвижным ящиком или открытой секцией, журнальный столик с металлическим крестообразным основанием и столик для размещения рядом с диваном.","Изысканный баланс материалов и форм отличает журнальные столики коллекции Westside, дополняющие одноименную систему диванов. Доступны три версии с различной отделкой: журнальный столик с выдвижным ящиком или открытой секцией, журнальный столик с металлическим крестообразным основанием и столик для размещения рядом с диваном."
86425,"MAD CHAIR","Коллекция Mad берет свое начало с модели Mad Chair, небольшого кресла с гармоничными и обволакивающими линиями, идеально подходящего для любого пространства дома, даже для спальни. Высокая вариативность обивок и их комбинирования делает эту модель незаменимой для любого интерьера. Кресло Mad Chair доступно с деревянными ножками или поворотной металлической основой с возвратным поворотным механизмом.","Коллекция Mad берет начало от Mad Chair, кресла с гармоничными и плавными формами, идеально подходящего для спальни. Обивку для кресла из ткани или кожи (или их сочетания) можно выбрать из каталога. Кроме того, внутреннюю часть с сиденьем можно украсить отделкой в технике Matelassé. Кресло Mad Chair предлагается в двух вариантах: на деревянных ножках или поворотной металлической основе."
86371,"MONDRIAN","Mondrian - это концептуальная коллекция диванов, разработанная специально для уютного пространства современной многофункциональной гостиной, где всегда приятно как побеседовать, так и отдохнуть и расслабиться. Система отличается строгим дизайном и графичностью современных линий с выраженной архитектурной составляющей. Mondrian предлагает максимальную композиционную свободу благодаря высочайшей вариативности модулей, которые можно комбинировать по желанию в соответствии со вкусами и потребностями. Минималистичная структура дивана прекрасно сочетается с характерными для коллекции металлическими ножками. Модель включает широкий спектр дополнительных элементов, таких как декоративные подушки и разнообразные подлокотники, а также структурные спинки с деревянными полками и столиками с выдвижными ящиками. Модель прелагает две глубины сидения на выбор, если кто-то захочет максимального комфорта отдыха на диване, например, при просмотре фильмов. Mondrian - это системная коллекция, которая прекрасно сочетается с одноименными журнальными столиками и консолями, образуя полноценную семейственность подхода к обстановке.","Mondrian — это коллекция диванов, разработанная для современной гостиной, уютного пространства, которое в зависимости от времени дня и событий идеально подходит для беседы или отдыха. Система отличается строгим дизайном и почти графическими очертаниями, отсылающими к архитектурным образам. Mondrian предлагает максимальную композиционную свободу: модули можно комбинировать в соответствии со вкусами и потребностями. Минималистичная структура подчеркнута особенными металлическими ножками. Диваны можно оснащать широким спектром комплектующих: подушками и подлокотниками, спинками с деревянными полками, деревянными столами и ящиками. На выбор представлено две глубины сиденья, что позволит обеспечить максимальный комфорт. Система Mondrian сочетается с одноименной коллекцией журнальных столиков и консолей-спинок для дивана."
