ID,post_title,post_content,post_excerpt
64625,"RELIEF","Der Teppich Relief kombiniert einen Rippeneffekt mit einer Bordürendekoration, die durch das Schneiden des Flors in verschiedenen Höhen erzielt wird. Er ist in den Farben Perla, Cammello und Tortora erhältlich und wird aus einer Mischung aus Himalaya-Wolle und Seidenbambus hergestellt, einer besonders weichen und angenehmen Kombination.","Der Teppich Relief kombiniert einen Rippeneffekt mit einer Bordürendekoration, die durch das Schneiden des Flors in verschiedenen Höhen erzielt wird. Er ist in den Farben Perla, Cammello und Tortora erhältlich und wird aus einer Mischung aus Himalaya-Wolle und Seidenbambus hergestellt, einer besonders weichen und angenehmen Kombination."
64693,"DAMA","Der Teppich Dama zeichnet sich durch sein kariertes Muster aus, das jeder Umgebung einen lebendigen und zugleich eleganten Touch verleiht. Der Schuss besteht aus Baumwolle, während der Flor eine Mischung aus Himalaya-Wolle in Naturtönen und schwarzer Bambusseide kombiniert.","Der Teppich Dama zeichnet sich durch sein kariertes Muster aus, das jeder Umgebung einen lebendigen und zugleich eleganten Touch verleiht. Der Schuss besteht aus Baumwolle, während der Flor eine Mischung aus Himalaya-Wolle in Naturtönen und schwarzer Bambusseide kombiniert."
64830,"HENRY","Henry ist eine Kollektion eleganter Couchtische mit geradliniger Ästhetik, mit Marmor- oder Glasplatte und Holzstruktur. In verschiedenen Formen und Größen erhältlich, können sie einzeln oder in Kombination verwendet werden.","Henry è una collezione di tavolini eleganti dall’estetica lineare, con piano in marmo o vetro e struttura in essenza. Disponibili di varie forme e dimensioni, possono essere usati singolarmente o in combinazione."
64583,"CANNELÉ","Cannelé ist ein zweifarbiger Teppich, der sich durch sein gestreiftes Muster auszeichnet. Der Unterschied zwischen den Streifen wird durch die Gegenüberstellung von zwei Techniken betont – Bouclé für die schwarzen und handgeschnittener Flor für die perlenfarbenen Streifen. Der Schuss besteht aus Baumwolle, der Flor aus Himalaya-Wolle und Bambusseide, das Bouclé aus Himalaya-Wolle. Der Teppich wird in traditioneller Handwebtechnik handgefertigt.","Cannelé ist ein zweifarbiger Teppich, der sich durch sein gestreiftes Muster auszeichnet. Der Unterschied zwischen den Streifen wird durch die Gegenüberstellung von zwei Techniken betont – Bouclé für die schwarzen und handgeschnittener Flor für die perlenfarbenen Streifen. Der Schuss besteht aus Baumwolle, der Flor aus Himalaya-Wolle und Bambusseide, das Bouclé aus Himalaya-Wolle. Der Teppich ..."
64696,"STRIPES","Stripes ist ein gestreifter Teppich, ein zeitloser Klassiker aus der Poliform-Kollektion. Die schwarzen Streifen sind aus Bambusseide, die in Naturtönen aus Himalaya-Wolle.","Stripes ist ein gestreifter Teppich, ein zeitloser Klassiker aus der Poliform-Kollektion. Die schwarzen Streifen sind aus Bambusseide, die in Naturtönen aus Himalaya-Wolle."
64581,"SYMPHONY","Symphony ist eine Kollektion von Sideboards, bei der die Wesentlichkeit der Linien durch edle Materialien und präzise Verarbeitung zum Ausdruck kommt. Die Sideboards zeichnen sich durch eine elliptische Form aus, die durch die Holzoptik verstärkt wird. Die Kollektion umfasst Elemente in unterschiedlichen Höhen und Größen – von der hohen und mittleren Ausführung mit Türen bis hin zur niedrigen Ausführung mit Schubladen oder mit Schublade und offenem Fach, alles auf einem Sockel mit Füßen.","Symphony ist eine Kollektion von Sideboards, bei der die Wesentlichkeit der Linien durch edle Materialien und präzise Verarbeitung zum Ausdruck kommt. Die Sideboards zeichnen sich durch eine elliptische Form aus, die durch die Holzoptik verstärkt wird. Die Kollektion umfasst Elemente in unterschiedlichen Höhen und Größen – von der hohen und mittleren Ausführung mit Türen bis…"
64603,"PHOENIX","Die aus einer Designidee von Poliform entstandene Küche Phoenix lädt Sie dazu ein, Ihre Räume mit größter Freiheit zu gestalten. Ermöglicht wird dies durch das besondere Design der Rillenöffnung, das ein technisches Detail wie den Griff, ein grundlegendes Element zur Verbesserung der Benutzererfahrung in der Küche, in ein ästhetisches Detail verwandelt. Neben dem bequemen Öffnen und der einfachen Handhabung der Tür bereichert das geradlinige Aussehen des Griffs die Komposition mit einem leichten, modernen Stil. Unter Designern ist Phoenix eines der beliebtesten Küchenmodelle auf dem Markt; sie schätzen seine Flexibilität und die Möglichkeiten zur individuellen Gestaltung des Gesamtdesigns und der Finishs.","Die aus einer Designidee von Poliform entstandene Küche Phoenix lädt Sie dazu ein, Ihre Räume mit größter Freiheit zu gestalten. Ermöglicht wird dies durch das besondere Design der Rillenöffnung, das ein technisches Detail wie den Griff, ein grundlegendes Element zur Verbesserung der Benutzererfahrung in der Küche, in ein ästhetisches Detail verwandelt. Neben dem bequemen Öffnen und der einfachen Handhabung der Tür bereichert das geradlinige Aussehen des Griffs die Komposition mit einem leichten, modernen Stil. Unter Designern ist Phoenix eines der beliebtesten Küchenmodelle auf dem Markt; sie schätzen seine Flexibilität und die Möglichkeiten zur individuellen Gestaltung des Gesamtdesigns und der Finishs."
64628,"TRATTO","Tratto ist ein moderner Designteppich aus einer Mischung aus weicher Himalaya-Wolle und Bambusseide, die einen schillernden Effekt erzeugt. Er zeichnet sich durch geometrische Muster aus und ist in drei lebhaften Farbkombinationen erhältlich: Rost auf taubengrauem Grund, anthrazit auf taubengrauem Grund und taubengrau auf anthrazitfarbenem Grund, in quadratischer und rechteckiger Ausführung.","Tratto ist ein moderner Designteppich aus einer Mischung aus weicher Himalaya-Wolle und Bambusseide, die einen schillernden Effekt erzeugt. Er zeichnet sich durch geometrische Muster aus und ist in drei lebhaften Farbkombinationen erhältlich: Rost auf taubengrauem Grund, anthrazit auf taubengrauem Grund und taubengrau auf anthrazitfarbenem Grund, in quadratischer und rechteckiger Ausführung."
64809,"SOORI","Soori ist inspiriert von Bali und seiner Kultur und insbesondere den traditionellen Vasen, die in den Dörfern der idyllischen indonesischen Insel verwendet werden. Es ist ein Couchtisch mit einem originellen und erkennbaren ästhetischen Charme, der sowohl im Wohnzimmer als auch im Schlafzimmer hervorsticht. Er ist in drei Größen aus Metall mit Antikbronze-Finish und, für das kleinste Modell, auch in glänzender oder matter Lackierung erhältlich.","Soori ist inspiriert von Bali und seiner Kultur und insbesondere den traditionellen Vasen, die in den Dörfern der idyllischen indonesischen Insel verwendet werden. Es ist ein Couchtisch mit einem originellen und erkennbaren ästhetischen Charme, der sowohl im Wohnzimmer als auch im Schlafzimmer hervorsticht. Er ist in drei Größen aus Metall mit Antikbronze-Finish und, für das kleinste Modell, auch in glänzender oder matter Lackierung erhältlich."
64866,"SAINT-GERMAIN","Saint-Germain ist ein Sofasystem mit geschwungenen und sinnlichen Formen. Inspiriert von organischen Formen, die an das Design der 70er Jahre erinnern, verwandelt es jeden Raum in eine warme und vertraute Landschaft und vermittelt ein angenehmes Gefühl von Wohnkomfort. Weiche und umhüllende Linien kehren in allen Elementen der Kollektion wieder, die verschiedene Module umfasst, mit denen lineare, eckige oder ungewöhnliche Formenkompositionen geschaffen werden können, die immer von Formen- und Tiefenspielen mit einer einladenden Erscheinung gekennzeichnet sind. Von der Haute-Couture-Materialität von Bouclé-Stoffen bis hin zur zeitgenössischen Eleganz von Leder unterstreicht die Polsterung die vollen und üppigen Volumen von Saint-Germain und macht ihre ästhetische Transversale.","Saint-Germain è un sistema di divani dalle forme sinuose e sensuali. Ispirato a forme organiche che richiamano il design anni Settanta, trasforma qualsiasi spazio in un paesaggio caldo e familiare, infondendo una piacevole sensazione di comfort domestico. Linee morbide e avvolgenti ricorrono in tutti gli elementi della collezione, che comprende diversi moduli con cui realizzare composizioni lineari, angolari o di forme insolite, sempre caratterizzate da giochi di forme e profondità dall’aspetto accogliente. Dalla matericità haute couture dei tessuti bouclé all’eleganza contemporanea della pelle, il rivestimento valorizza i volumi pieni e voluttuosi di Saint-Germain, rendendo la sua estetica trasversale."
64663,"GENTLEMAN RESERVED","Der Sessel Gentleman Reserved ist das ungewöhnlichste Teil der Gentleman-Kollektion. Grund dafür ist die hohe Rückenlehne mit Knöpfen, die an eine Zigarrenlounge erinnern. Was dieses Modell noch exklusiver macht, ist die Möglichkeit, beim Innen- und Außenbezug zwei verschiedene Finishs zu kombinieren. Gentleman Reserved kann mit einem Pouf ergänzt werden, einem nützlichen und eleganten Accessoire, das den Komfort des Sessels erhöht.","Der Sessel Gentleman Reserved ist das ungewöhnlichste Teil der Gentleman-Kollektion. Grund dafür ist die hohe Rückenlehne mit Knöpfen, die an eine Zigarrenlounge erinnern. Was dieses Modell noch exklusiver macht, ist die Möglichkeit, beim Innen- und Außenbezug zwei verschiedene Finishs zu kombinieren. Gentleman Reserved kann mit einem Pouf ergänzt werden, einem nützlichen und eleganten Accessoire, das den Komfort des Sessels erhöht."
64827,"ILDA","Ilda Couchtische sind wahre Schmuckstücke, denn die tragende Struktur ist eine Fusion aus Messing, goldpoliert oder bronziert, in einer kunstvollen Gießerei geschmiedet und von Hand veredelt. Die Tischplatten sind aus Marmor, Bernstein-Onyx oder Lapislazuli. Ein wertvolles Projekt mit großer optischer Wirkung im Wohnbereich oder neu interpretiert als Nachttisch im Schlafbereich.","I tavolini Ilda sono veri e propri gioielli perché la struttura portante è una fusione di ottone, lucidata oro o bronzata, forgiata in una fonderia artistica e rifinita a mano. I piani sono in marmo, onice ambra o lapislazzuli. Un progetto prezioso, di grande impatto visivo, nella zona giorno o reinterpretato come comodino nella zona notte."
64800,"DAMA","Dama ist ein Couchtisch, der sich durch sein minimalistisches und unverwechselbares Design auszeichnet. Warm und vertraut in der Version aus Zedernholz oder Canaletto-Nussbaum erhält er in der glänzend oder matt lackierten Version eine monolithische und zeitgenössische Qualität. Dank seiner ultimativen Schlichtheit kann er auch als praktische Tischplatte in jedem Raum des Hauses eingesetzt werden.","Dama ist ein Couchtisch, der sich durch sein minimalistisches und unverwechselbares Design auszeichnet. Warm und vertraut in der Version aus Zedernholz oder Canaletto-Nussbaum erhält er in der glänzend oder matt lackierten Version eine monolithische und zeitgenössische Qualität. Dank seiner ultimativen Schlichtheit kann er auch als praktische Tischplatte in jedem Raum des Hauses eingesetzt werden."
64839,"KOISHI","Koishi Couchtische sind von weichen Linien und organischen Formen inspiriert. Der Name selbst – Koishi, was auf Japanisch „Kiesel“ bedeutet – spielt auf eine Natürlichkeit an, die sich auch in der Wahl natürlicher Materialien wie Marmor, Stein und Holz ausdrückt. Die Metallstruktur ist skulptural, aber essentiell; Holz, Glas und Marmor stehen als Materialien für die Platte zur Verfügung.","I tavolini Koishi sono ispirati a linee morbide e forme organiche. Il nome stesso – Koishi, che in giapponese significa “ciottolo” – allude a una naturalità che si esprime anche nella scelta di materiali naturali come marmi, pietre ed essenze. La struttura in metallo è scultorea ma essenziale; essenza, vetro e marmo sono invece i materiali disponibili per il piano."
64797,"BABA","Der Couchtisch Baba wertet jedes Wohnzimmer mit Stil und Eleganz auf. Er ist kompakt und kann unter dem Sofa versteckt werden, um mehr Platz zu schaffen. Der vielseitige und informelle Tisch hat ein Gestell aus lackiertem oder matt lackiertem Metall und eine Platte aus Marmor oder Glas, die in allen Farben der matten oder glänzenden Lackpalette erhältlich ist.","Der Couchtisch Baba wertet jedes Wohnzimmer mit Stil und Eleganz auf. Er ist kompakt und kann unter dem Sofa versteckt werden, um mehr Platz zu schaffen. Der vielseitige und informelle Tisch hat ein Gestell aus lackiertem oder matt lackiertem Metall und eine Platte aus Marmor oder Glas, die in allen Farben der matten oder glänzenden Lackpalette erhältlich ist."
64821,"MONDRIAN","Der Tisch Mondrian, ein neuer Klassiker für das moderne Esszimmer, interpretiert das leichte und elegante Design der gleichnamigen Sofa- und Couchtisch-Kollektion neu. Das schlanke, grazile Metallgestell kann in braunen Nickel- oder Champagnertönen individuell gestaltet werden. Für die ovale, runde oder rechteckige Platte in verschiedenen Größen stehen außerdem elegante Finishs wie Glas und Marmor zur Auswahl.","Der Tisch Mondrian, ein neuer Klassiker für das moderne Esszimmer, interpretiert das leichte und elegante Design der gleichnamigen Sofa- und Couchtisch-Kollektion neu. Das schlanke, grazile Metallgestell kann in braunen Nickel- oder Champagnertönen individuell gestaltet werden. Für die ovale, runde oder rechteckige Platte in verschiedenen Größen stehen außerdem elegante Finishs wie Glas und Marmor zur Auswahl."
64794,"PARIS SEOUL","Dieser Couchtisch ist Teil der Kollektion Paris Seoul. Mit seinem Metallgestell und dem Außenbezug aus Leder hält er neben Sofas und Sesseln alles, was Sie brauchen, griffbereit.","Dieser Couchtisch ist Teil der Kollektion Paris Seoul. Mit seinem Metallgestell und dem Außenbezug aus Leder hält er neben Sofas und Sesseln alles, was Sie brauchen, griffbereit."
64890,"SANTA MONICA LOUNGE","Die Eleganz der Kollektion Santa Monica spiegelt sich auch in der Lounge-Version des Sessels mit hoher Rückenlehne und abgestimmtem Pouf wider. Er ist mit Stoff oder Leder bezogen und wird durch stilistische Details wie die Rückenlehne mit Schonbezug, die Kedernähte und die Ripsbandeinfassung bereichert.","Die Eleganz der Kollektion Santa Monica spiegelt sich auch in der Lounge-Version des Sessels mit hoher Rückenlehne und abgestimmtem Pouf wider. Er ist mit Stoff oder Leder bezogen und wird durch stilistische Details wie die Rückenlehne mit Schonbezug, die Kedernähte und die Ripsbandeinfassung bereichert."
64600,"ARTEX","Artex ist die ultimative Küchenlösung für die exklusivsten Räume. Große Flächen und stromlinienförmige Volumen unterstreichen die Rolle der hochwertigen Materialien, die durch die eleganten Linien der Türen, die in glatter oder vergitterter Ausführung erhältlich sind, noch verstärkt werden. Die markante Verjüngung an der Öffnung, an der Seite und an der Oberseite schafft eine perfekte Schnittstelle zwischen den Elementen, die ein einfaches Öffnen mit einer tadellosen Ästhetik verbindet. Artex ist eines der ikonischen Modelle von Poliform und zeichnet sich durch einen zeitgenössischen Geist aus, der durch die Finishs ständig erneuert und aufgewertet wird. In ihrer Version mit glatten Türen bietet diese Küche die größte Vielfalt an Finishs, darunter elegante Varianten wie Massivholz in Canaletto-Nussbaum, Massivholz in Mooreiche, DuPont Corian® in Glacier White, Scotch-Brite-Stahl und Glas.","Artex ist die ultimative Küchenlösung für die exklusivsten Räume. Große Flächen und stromlinienförmige Volumen unterstreichen die Rolle der hochwertigen Materialien, die durch die eleganten Linien der Türen, die in glatter oder vergitterter Ausführung erhältlich sind, noch verstärkt werden. Die markante Verjüngung an der Öffnung, an der Seite und an der Oberseite schafft eine perfekte Schnittstelle zwischen den Elementen, die ein einfaches Öffnen mit einer tadellosen Ästhetik verbindet. Artex ist eines der ikonischen Modelle von Poliform und zeichnet sich durch einen zeitgenössischen Geist aus, der durch die Finishs ständig erneuert und aufgewertet wird. In ihrer Version mit glatten Türen bietet diese Küche die größte Vielfalt an Finishs, darunter elegante Varianten wie Massivholz in Canaletto-Nussbaum, Massivholz in Mooreiche, DuPont Corian® in Glacier White, Scotch-Brite-Stahl und Glas."
64824,"WESTSIDE","Un raffinato equilibrio tra materiali e forme contraddistingue i tavolini della collezione Westside, che completano l’omonimo sistema di divani. Tre le versioni, disponibili in diverse finiture: il tavolino con cassetto o vano a giorno, il tavolino con base a incrocio in metallo e quello da accostare al divano.","Un raffinato equilibrio tra materiali e forme contraddistingue i tavolini della collezione Westside, che completano l’omonimo sistema di divani. Tre le versioni, disponibili in diverse finiture: il tavolino con cassetto o vano a giorno, il tavolino con base a incrocio in metallo e quello da accostare al divano."
64875,"GASTON","Der geradlinige und essenzielle Sessel Gaston erinnert an exklusiven Stil, was sich auch ihn in Details wie den minimalen Stärken des Metallgestells, den Nähten und dem Bezug der schlanken und bequemen Armlehne widerspiegelt. Gaston ist mit Leder- oder Stoffbezug erhältlich und stattet Wohn- und Schlafbereiche elegant aus.","Der geradlinige und essenzielle Sessel Gaston erinnert an exklusiven Stil, was sich auch ihn in Details wie den minimalen Stärken des Metallgestells, den Nähten und dem Bezug der schlanken und bequemen Armlehne widerspiegelt. Gaston ist mit Leder- oder Stoffbezug erhältlich und stattet Wohn- und Schlafbereiche elegant aus."
64911,"MAD CHAIR","Die Mad-Kollektion hat sich ausgehend von Mad Chair entwickelt, einem Sessel mit harmonischen und einhüllenden Linien, der sich auch perfekt für den Schlafbereich eignet. Der Sessel kann nach Wahl aus den Stoffen und Ledern des Katalogs gepolstert werden, mit der Möglichkeit, zwei verschiedene Ausführungen für die Außenschale und den Innensitz zu kombinieren, letzterer auch mit Matelassé-Verarbeitung. Mad Chair ist mit Holzbeinen oder drehbarem Metallfuß erhältlich.","La collezione Mad si è evoluta a partire da Mad Chair, una poltrona dalle linee armoniche e avvolgenti perfetta anche nella zona notte. La poltrona si può rivestire scegliendo tra i tessuti e le pelli a catalogo, con possibilità di combinare tra loro due finiture diverse per scocca esterna e seduta interna, quest’ultima anche con lavorazione matelassé. Mad Chair è disponibile con gambe in essenza o basamento girevole in metallo."
64857,"MONDRIAN","Mondrian ist eine Sofakollektion für das zeitgenössische Wohnzimmer und schafft einen gemütlichen Raum, der je nach Tageszeit und Anlass zu Gesprächen oder zum Ausruhen einlädt. Das System zeichnet sich durch sein essenzielles Design und ein grafisches, modernes Erscheinungsbild mit starkem architektonischen Wert aus. Mondrian bietet mit Modulen, die je nach Geschmack und Bedarf beliebig kombiniert werden können, ein Höchstmaß an Gestaltungsfreiheit. Die charakteristischen Metallfüße stützen ein minimalistisches Gestell, das Platz für eine Vielzahl von Elementen wie Kissen und Armlehnen sowie Rückenlehnen mit Holzböden, Couchtischen und Schubladen bietet. Für ultimativen Komfort und maximale Entspannung stehen zwei Sitztiefen zur Auswahl. Das Mondrian-System wird mit der Mondrian-Kollektion von Couchtischen und Konsolen hinter dem Sofa kombiniert.","Mondrian ist eine Sofakollektion für das zeitgenössische Wohnzimmer und schafft einen gemütlichen Raum, der je nach Tageszeit und Anlass zu Gesprächen oder zum Ausruhen einlädt. Das System zeichnet sich durch sein essenzielles Design und ein grafisches, modernes Erscheinungsbild mit starkem architektonischen Wert aus. Mondrian bietet mit Modulen, die je nach Geschmack und Bedarf beliebig kombiniert werden können, ein Höchstmaß an Gestaltungsfreiheit. Die charakteristischen Metallfüße stützen ein minimalistisches Gestell, das Platz für eine Vielzahl von Elementen wie Kissen und Armlehnen sowie Rückenlehnen mit Holzböden, Couchtischen und Schubladen bietet. Für ultimativen Komfort und maximale Entspannung stehen zwei Sitztiefen zur Auswahl. Das Mondrian-System wird mit der Mondrian-Kollektion von Couchtischen und Konsolen hinter dem Sofa kombiniert."
