ID,post_title,post_content,post_excerpt
49136,"PHOENIX","Nata da un’intuizione progettuale di Poliform, Phoenix è una cucina che invita alla libertà di progettazione. Merito del particolare disegno dell’apertura a gola, che trasforma un dettaglio tecnico come la maniglia, fondamentale per migliorare l’esperienza d’uso in cucina, in un dettaglio estetico. Oltre alla praticità dell’apertura e alla maneggevolezza dell’anta, l’aspetto lineare della maniglia dà uno stile leggero e contemporaneo alla composizione. Phoenix è uno dei modelli di cucina più amati dai progettisti, che ne apprezzano la flessibilità e le possibilità di personalizzazione del disegno e delle finiture.","Nata da un’intuizione progettuale di Poliform, Phoenix è una cucina che invita alla libertà di progettazione. Merito del particolare disegno dell’apertura a gola, che trasforma un dettaglio tecnico come la maniglia, fondamentale per migliorare l’esperienza d’uso in cucina, in un dettaglio estetico. Oltre alla praticità dell’apertura e alla maneggevolezza dell’anta, l’aspetto lineare della maniglia dà uno stile leggero e contemporaneo alla composizione. Phoenix è uno dei modelli di cucina più amati dai progettisti, che ne apprezzano la flessibilità e le possibilità di personalizzazione del disegno e delle finiture."
1757,"SAINT-GERMAIN","Saint-Germain è un sistema di divani dalle forme sinuose e sensuali. Ispirato a forme organiche che richiamano il design anni Settanta, trasforma qualsiasi spazio in un paesaggio caldo e familiare, infondendo una piacevole sensazione di comfort domestico. Linee morbide e avvolgenti ricorrono in tutti gli elementi della collezione, che comprende diversi moduli con cui realizzare composizioni lineari, angolari o di forme insolite, sempre caratterizzate da giochi di forme e profondità dall’aspetto accogliente. Dalla matericità haute couture dei tessuti bouclé all’eleganza contemporanea della pelle, il rivestimento valorizza i volumi pieni e voluttuosi di Saint-Germain, rendendo la sua estetica trasversale.","Saint-Germain è un sistema di divani dalle forme sinuose e sensuali. Ispirato a forme organiche che richiamano il design anni Settanta, trasforma qualsiasi spazio in un paesaggio caldo e familiare, infondendo una piacevole sensazione di comfort domestico. Linee morbide e avvolgenti ricorrono in tutti gli elementi della collezione, che comprende diversi moduli con cui realizzare composizioni lineari, angolari o di forme insolite, sempre caratterizzate da giochi di forme e profondità dall’aspetto accogliente. Dalla matericità haute couture dei tessuti bouclé all’eleganza contemporanea della pelle, il rivestimento valorizza i volumi pieni e voluttuosi di Saint-Germain, rendendo la sua estetica trasversale."
1963,"FRAME","Frame è un tappeto contemporaneo realizzato in seta di bambù, un materiale che conferisce il caratteristico aspetto cangiante. Disponibile in versione ovale o rettangolare, in questa variante il tappeto è caratterizzato dal bordo monocromatico in lana himalayana della stessa tinta.","Frame è un tappeto contemporaneo realizzato in seta di bambù, un materiale che conferisce il caratteristico aspetto cangiante. Disponibile in versione ovale o rettangolare, in questa variante il tappeto è caratterizzato dal bordo monocromatico in lana himalayana della stessa tinta."
1787,"KOISHI","I tavolini Koishi sono ispirati a linee morbide e forme organiche. Il nome stesso – Koishi, che in giapponese significa “ciottolo” – allude a una naturalità che si esprime anche nella scelta di materiali naturali come marmi, pietre ed essenze. La struttura in metallo è scultorea ma essenziale; essenza, vetro e marmo sono invece i materiali disponibili per il piano.","I tavolini Koishi sono ispirati a linee morbide e forme organiche. Il nome stesso – Koishi, che in giapponese significa “ciottolo” – allude a una naturalità che si esprime anche nella scelta di materiali naturali come marmi, pietre ed essenze. La struttura in metallo è scultorea ma essenziale; essenza, vetro e marmo sono invece i materiali disponibili per il piano."
1805,"MONDRIAN","Una collezione dall’immagine elegante e leggera, con sottili piani d’appoggio realizzati in essenza, marmo o nelle finiture laccato lucido e opaco. Disponibili in due altezze e di diverse forme per favorire la combinazione tra più elementi, questi tavolini con base in metallo sono facili da inserire nella zona living e perfetti in abbinamento al sistema di divani Mondrian.","Una collezione dall’immagine elegante e leggera, con sottili piani d’appoggio realizzati in essenza, marmo o nelle finiture laccato lucido e opaco. Disponibili in due altezze e di diverse forme per favorire la combinazione tra più elementi, questi tavolini con base in metallo sono facili da inserire nella zona living e perfetti in abbinamento al sistema di divani Mondrian."
1960,"PLAIN","Rettangolare o tondo, il tappeto Plain è realizzato in un blend di aloe e seta di bambù, due materiali molto resistenti e di qualità eccellente. Disponibile in cinque colori, è caratterizzato in entrambe le versioni dalle sezioni più scure, in tinta.","Rettangolare o tondo, il tappeto Plain è realizzato in un blend di aloe e seta di bambù, due materiali molto resistenti e di qualità eccellente. Disponibile in cinque colori, è caratterizzato in entrambe le versioni dalle sezioni più scure, in tinta."
1957,"SOFT","Dall’intreccio di venticinque diverse tonalità di grigio nasce il tappeto Soft, che si riconosce per le sfumature e l’aspetto cangiante dato dalla seta di bambù. Di forma rettangolare, Soft è un tappeto contemporaneo, morbido e raffinato.","Dall’intreccio di venticinque diverse tonalità di grigio nasce il tappeto Soft, che si riconosce per le sfumature e l’aspetto cangiante dato dalla seta di bambù. Di forma rettangolare, Soft è un tappeto contemporaneo, morbido e raffinato."
1710,"KAY LOUNGE","Elegante, leggera ed essenziale, Kay Lounge è una poltrona dall’innata modernità. È caratterizzata da una struttura lineare d’ispirazione architettonica in metallo satinato o verniciato brown. Seduta e schienale – ampi, accoglienti e comodi – sono disponibili nelle tre finiture cuoio a bordi vivi, pelle e tessuto, oltre che in pelle Hairy e cuoio intrecciato, rivestimenti selezionati in esclusiva per questo modello. Per le linee contemporanee e la particolarità dei rivestimenti, Kay Lounge spicca in ogni contesto: da sola o con il caratteristico poggiapiedi, come complemento di grandi aree living o spazi comuni, è una seduta che reinterpreta i gusti e le esigenze più attuali, tra design e comfort.","Elegante, leggera ed essenziale, Kay Lounge è una poltrona dall’innata modernità. È caratterizzata da una struttura lineare d’ispirazione architettonica in metallo satinato o verniciato brown. Seduta e schienale – ampi, accoglienti e comodi – sono disponibili nelle tre finiture cuoio a bordi vivi, pelle e tessuto, oltre che in pelle Hairy e cuoio intrecciato, rivestimenti selezionati in esclusiva per questo modello. Per le linee contemporanee e la particolarità dei rivestimenti, Kay Lounge spicca in ogni contesto: da sola o con il caratteristico poggiapiedi, come complemento di grandi aree living o spazi comuni, è una seduta che reinterpreta i gusti e le esigenze più attuali, tra design e comfort."
1969,"DAMA","Il tappeto Dama si riconosce per il motivo a scacchi, un pattern capace di dare un tocco vivace ma elegante a qualsiasi ambiente. La trama è in cotone, mentre nel vello s’intrecciano lana himalayana in tonalità natural e seta di bambù nera.","Il tappeto Dama si riconosce per il motivo a scacchi, un pattern capace di dare un tocco vivace ma elegante a qualsiasi ambiente. La trama è in cotone, mentre nel vello s’intrecciano lana himalayana in tonalità natural e seta di bambù nera."
49137,"ARTEX","Artex è la cucina degli ambienti più esclusivi. Ampie superfici e volumi essenziali rendono protagonisti assoluti i materiali – esaltati dalla lavorazione sartoriale dell’anta, in versione liscia o a doghe. La particolare rastrematura eseguita su apertura, fianco e top crea un incastro perfetto tra gli elementi, unendo alla praticità di apertura un’estetica impeccabile. Tra i modelli storici di Poliform, Artex ha uno spirito contemporaneo che le finiture, costantemente rinnovate, valorizzano. È infatti la cucina che offre – nella versione con anta liscia – la maggiore varietà di finiture, incluse quelle più ricercate come il massello noce canaletto, il massello rovere di palude, il DuPont Corian® giacer white, l’acciaio scotch brite e il vetro.","Artex è la cucina degli ambienti più esclusivi. Ampie superfici e volumi essenziali rendono protagonisti assoluti i materiali – esaltati dalla lavorazione sartoriale dell’anta, in versione liscia o a doghe. La particolare rastrematura eseguita su apertura, fianco e top crea un incastro perfetto tra gli elementi, unendo alla praticità di apertura un’estetica impeccabile. Tra i modelli storici di Poliform, Artex ha uno spirito contemporaneo che le finiture, costantemente rinnovate, valorizzano. È infatti la cucina che offre – nella versione con anta liscia – la maggiore varietà di finiture, incluse quelle più ricercate come il massello noce canaletto, il massello rovere di palude, il DuPont Corian® giacer white, l’acciaio scotch brite e il vetro."
1966,"STRIPES","Stripes è un tappeto a righe, un classico senza tempo della collezione Poliform. Le righe nere sono in seta di bambù, mentre quelle in tonalità natural sono in lana himalayana.","Stripes è un tappeto a righe, un classico senza tempo della collezione Poliform. Le righe nere sono in seta di bambù, mentre quelle in tonalità natural sono in lana himalayana."
1802,"WESTSIDE","Un raffinato equilibrio tra materiali e forme contraddistingue i tavolini della collezione Westside, che completano l’omonimo sistema di divani. Tre le versioni, disponibili in diverse finiture: il tavolino con cassetto o vano a giorno, il tavolino con base a incrocio in metallo e quello da accostare al divano.","Un raffinato equilibrio tra materiali e forme contraddistingue i tavolini della collezione Westside, che completano l’omonimo sistema di divani. Tre le versioni, disponibili in diverse finiture: il tavolino con cassetto o vano a giorno, il tavolino con base a incrocio in metallo e quello da accostare al divano."
1707,"MAD CHAIR","La collezione Mad si è evoluta a partire da Mad Chair, una poltrona dalle linee armoniche e avvolgenti perfetta anche nella zona notte. La poltrona si può rivestire scegliendo tra i tessuti e le pelli a catalogo, con possibilità di combinare tra loro due finiture diverse per scocca esterna e seduta interna, quest’ultima anche con lavorazione matelassé. Mad Chair è disponibile con gambe in essenza o basamento girevole in metallo.","La collezione Mad si è evoluta a partire da Mad Chair, una poltrona dalle linee armoniche e avvolgenti perfetta anche nella zona notte. La poltrona si può rivestire scegliendo tra i tessuti e le pelli a catalogo, con possibilità di combinare tra loro due finiture diverse per scocca esterna e seduta interna, quest’ultima anche con lavorazione matelassé. Mad Chair è disponibile con gambe in essenza o basamento girevole in metallo."
1766,"MONDRIAN","Mondrian è una collezione di divani pensata per l'area living contemporanea, uno spazio accogliente che in base ai momenti della giornata e alle occasioni si presta alla conversazione o al riposo. Il sistema è caratterizzato dal design essenziale e da un’immagine grafica e moderna dalla forte valenza architettonica. Mondrian offre la massima libertà compositiva, con moduli da combinare a piacere in base a gusti ed esigenze. I caratteristici piedini in metallo sostengono una struttura minimale pensata per accogliere un’ampia serie di elementi come cuscini e braccioli – oltre a schienali con mensole, tavolini e cassetti in legno. All’insegna del comfort, le profondità di seduta tra cui scegliere sono due, per il massimo del relax. Al sistema Mondrian si abbina l'omonima collezione di tavolini e consolle retro divano.","Mondrian è una collezione di divani pensata per l'area living contemporanea, uno spazio accogliente che in base ai momenti della giornata e alle occasioni si presta alla conversazione o al riposo. Il sistema è caratterizzato dal design essenziale e da un’immagine grafica e moderna dalla forte valenza architettonica. Mondrian offre la massima libertà compositiva, con moduli da combinare a piacere in base a gusti ed esigenze. I caratteristici piedini in metallo sostengono una struttura minimale pensata per accogliere un’ampia serie di elementi come cuscini e braccioli – oltre a schienali con mensole, tavolini e cassetti in legno. All’insegna del comfort, le profondità di seduta tra cui scegliere sono due, per il massimo del relax. Al sistema Mondrian si abbina l'omonima collezione di tavolini e consolle retro divano."
1793,"CREEK","Creek è una collezione di tavolini di varie dimensioni, accomunati dal design composto da due vassoi sovrapposti appoggiati su una struttura di metallo. I colori e le finiture di ogni vassoio si possono abbinare a piacere, scegliendo tra colori laccati, legno, marmo e vetro per il vassoio superiore; colori laccati lucidi e opachi o legno per il vassoio inferiore.","Creek è una collezione di tavolini di varie dimensioni, accomunati dal design composto da due vassoi sovrapposti appoggiati su una struttura di metallo. I colori e le finiture di ogni vassoio si possono abbinare a piacere, scegliendo tra colori laccati, legno, marmo e vetro per il vassoio superiore; colori laccati lucidi e opachi o legno per il vassoio inferiore."
1713,"MAD JOKER","Nell’ampia collezione Mad, l’elegante Mad Joker spicca per lo schienale alto, che la rende la perfetta poltrona da lettura. Complemento dei living più classici o più contemporanei, Mad Joker è caratterizzata dalle linee sinuose e dalla qualità del rivestimento, da personalizzare anche scegliendo due finiture diverse per scocca esterna e seduta interna. Mad Joker, che è disponibile con gambe in essenza o basamento girevole, si può accompagnare al pouf.","Nell’ampia collezione Mad, l’elegante Mad Joker spicca per lo schienale alto, che la rende la perfetta poltrona da lettura. Complemento dei living più classici o più contemporanei, Mad Joker è caratterizzata dalle linee sinuose e dalla qualità del rivestimento, da personalizzare anche scegliendo due finiture diverse per scocca esterna e seduta interna. Mad Joker, che è disponibile con gambe in essenza o basamento girevole, si può accompagnare al pouf."
1760,"WESTSIDE","Westside è un sistema di divani contemporaneo e multifunzionale che riscrive con eleganza l’esperienza della zona living. I moduli imbottiti si affiancano tra loro per creare le più diverse configurazioni – dall’isola bifacciale al classico divano angolare – mentre gli elementi come la chaise longue ergonomica, lo schienale mobile e i tavolini ne arricchiscono la funzionalità. Un archetipo di convivialità, da progettare e vivere liberamente.","Westside è un sistema di divani contemporaneo e multifunzionale che riscrive con eleganza l’esperienza della zona living. I moduli imbottiti si affiancano tra loro per creare le più diverse configurazioni – dall’isola bifacciale al classico divano angolare – mentre gli elementi come la chaise longue ergonomica, lo schienale mobile e i tavolini ne arricchiscono la funzionalità. Un archetipo di convivialità, da progettare e vivere liberamente."
1820,"BRISTOL","A completare la collezione Bristol, composta da divano, libreria e madia, ci sono i tavolini da centro stanza, caratterizzati da due piani sovrapposti. Sostegni in metallo intersecano il piano superiore, diventando la cifra stilistica dell’intera collezione. Il piano inferiore è disponibile in laccato o in essenza, quello superiore anche in marmo.","A completare la collezione Bristol, composta da divano, libreria e madia, ci sono i tavolini da centro stanza, caratterizzati da due piani sovrapposti. Sostegni in metallo intersecano il piano superiore, diventando la cifra stilistica dell’intera collezione. Il piano inferiore è disponibile in laccato o in essenza, quello superiore anche in marmo."
1716,"MAD QUEEN","Morbida e rassicurante, la poltrona Mad Queen reinterpreta il concept dell’ampia serie Mad con volumi ancora più confortevoli. A caratterizzarla sono linee sinuose e una qualità assoluta del rivestimento, da scegliere tra tessuto e pelle, anche combinando tra loro finiture diverse per scocca esterna e seduta interna, quest’ultima anche nell’elegante versione in Gibson matelassé. Ancora più particolare la versione con piedino in pelle, variante preziosa e ricercata per una collezione impeccabile, in tutte le sue declinazioni.","Morbida e rassicurante, la poltrona Mad Queen reinterpreta il concept dell’ampia serie Mad con volumi ancora più confortevoli. A caratterizzarla sono linee sinuose e una qualità assoluta del rivestimento, da scegliere tra tessuto e pelle, anche combinando tra loro finiture diverse per scocca esterna e seduta interna, quest’ultima anche nell’elegante versione in Gibson matelassé. Ancora più particolare la versione con piedino in pelle, variante preziosa e ricercata per una collezione impeccabile, in tutte le sue declinazioni."
1763,"BELLPORT","Linee classiche, piedini eleganti e un’inedita profondità di seduta caratterizzano il sistema di divani Bellport. Con i diversi elementi imbottiti si creano composizioni lineari o a L – per un comfort davvero su misura. I braccioli sono declinati nelle varianti alta o bassa, con cuscino sedile che rimane più ampio. Della serie Bellport fanno parte anche divani fissi, daybed, chaise longue, pouf ed elementi centrostanza, sempre caratterizzati dai piedini in metallo – a scelta con o senza profilo, sempre con rivestimento tesato.","Linee classiche, piedini eleganti e un’inedita profondità di seduta caratterizzano il sistema di divani Bellport. Con i diversi elementi imbottiti si creano composizioni lineari o a L – per un comfort davvero su misura. I braccioli sono declinati nelle varianti alta o bassa, con cuscino sedile che rimane più ampio. Della serie Bellport fanno parte anche divani fissi, daybed, chaise longue, pouf ed elementi centrostanza, sempre caratterizzati dai piedini in metallo – a scelta con o senza profilo, sempre con rivestimento tesato."
1814,"TRIBECA","Tribeca è un sistema di divani e tavolini caratterizzati dalla base in metallo e dalla rigorosa geometria. I coffee table sono completati da piani in essenza o marmo, di dimensioni e forme diverse. L’insieme è di carattere e allo stesso tempo elegante, per ambienti di classe.","Tribeca è un sistema di divani e tavolini caratterizzati dalla base in metallo e dalla rigorosa geometria. I coffee table sono completati da piani in essenza o marmo, di dimensioni e forme diverse. L’insieme è di carattere e allo stesso tempo elegante, per ambienti di classe."
1719,"MAD KING","Mad King è una poltrona con seduta profonda e schienale alto, disponibile anche in versione asimmetrica con vassoio opzionale. Infinite le possibilità di rivestimento, con tessuti e pelli anche da combinare tra loro scegliendo due finiture diverse per scocca esterna e seduta interna. Elegante e avvolgente, la poltrona Mad King può essere usata da sola o in coppia, in ambienti domestici e contract.","Mad King è una poltrona con seduta profonda e schienale alto, disponibile anche in versione asimmetrica con vassoio opzionale. Infinite le possibilità di rivestimento, con tessuti e pelli anche da combinare tra loro scegliendo due finiture diverse per scocca esterna e seduta interna. Elegante e avvolgente, la poltrona Mad King può essere usata da sola o in coppia, in ambienti domestici e contract."
1781,"DUNE","Dune è un sistema di elementi imbottiti dall’aspetto morbido e pieno. Molto versatile, permette di creare un numero infinito di composizioni – divani lineari, ad angolo, con chaise longue. Disponibile in due profondità, large ed extralarge, Dune è la la perfetta unione tra semplicità formale e libertà compositiva.","Dune è un sistema di elementi imbottiti dall’aspetto morbido e pieno. Molto versatile, permette di creare un numero infinito di composizioni – divani lineari, ad angolo, con chaise longue. Disponibile in due profondità, large ed extralarge, Dune è la la perfetta unione tra semplicità formale e libertà compositiva."
1808,"HOME HOTEL","Il filo conduttore dei tavolini Home Hotel è la versatilità. Le due versioni, rettangolare e quadrata, sono accomunate dal piano in essenza, che acquista ritmo grazie al particolare gioco di listelli. Assieme a consolle e panche, i tavolini Home Hotel creano un vero e proprio sistema, in casa e nei luoghi dell’ospitalità.","Il filo conduttore dei tavolini Home Hotel è la versatilità. Le due versioni, rettangolare e quadrata, sono accomunate dal piano in essenza, che acquista ritmo grazie al particolare gioco di listelli. Assieme a consolle e panche, i tavolini Home Hotel creano un vero e proprio sistema, in casa e nei luoghi dell’ospitalità."
49142,"ALEA PRO","Restyling dello storico e consolidato modello Alea, Alea Pro si caratterizza per l’espressività più marcata. Il design lineare del sistema originario è stato reinterpretato alla luce di una ridefinizione dei dettagli, in particolare delle gole di apertura, sottolineate da una sagoma che evidenzia le linee verticali e orizzontali. Nuovo è il disegno dell’anta con bordo superiore rastremato e profilo maniglia abbinato alla sagoma, così come il particolare del fianco distanziato, che dà un aspetto più leggero alle basi. Le ante vetrina per basi, pensili e colonne creano giochi di trasparenze che danno ritmo alla composizione. Il risultato è un sistema cucina che unisce all’altissima capacità operativa un aspetto contemporaneo, da personalizzare con una vastissima gamma di materiali e finiture.","Restyling dello storico e consolidato modello Alea, Alea Pro si caratterizza per l’espressività più marcata. Il design lineare del sistema originario è stato reinterpretato alla luce di una ridefinizione dei dettagli, in particolare delle gole di apertura, sottolineate da una sagoma che evidenzia le linee verticali e orizzontali. Nuovo è il disegno dell’anta con bordo superiore rastremato e profilo maniglia abbinato alla sagoma, così come il particolare del fianco distanziato, che dà un aspetto più leggero alle basi. Le ante vetrina per basi, pensili e colonne creano giochi di trasparenze che danno ritmo alla composizione. Il risultato è un sistema cucina che unisce all’altissima capacità operativa un aspetto contemporaneo, da personalizzare con una vastissima gamma di materiali e finiture."
1723,"MAD CHAISE LONGUE","Un’eleganza sofisticata caratterizza Mad Chaise Longue, poltrona asimmetrica che si contraddistingue all’interno della serie Mad per comfort e dimensioni. Accurata e rigorosa la lavorazione, che si rivela nei dettagli come il piedino rivestito in pelle coordinato all’esterno della scocca. Come le altre poltrone della serie, anche per Mad Chaise Longue si può scegliere un rivestimento diverso per l’interno e l’esterno.","Un’eleganza sofisticata caratterizza Mad Chaise Longue, poltrona asimmetrica che si contraddistingue all’interno della serie Mad per comfort e dimensioni. Accurata e rigorosa la lavorazione, che si rivela nei dettagli come il piedino rivestito in pelle coordinato all’esterno della scocca. Come le altre poltrone della serie, anche per Mad Chaise Longue si può scegliere un rivestimento diverso per l’interno e l’esterno."
1769,"SYDNEY","Una contaminazione di stili, un mix di tendenze, un equilibrio perfetto tra linee oblique e ortogonali, spigoli vivi e arrotondati: il design di Sydney trasforma una serie di volumi geometrici in un divano monoscocca morbido e confortevole. Sydney si riconosce per i piedini sottili e per gli elementi a L che costituiscono la seduta, da completare con cuscini liberi di diverse dimensioni e bracciolo opzionale.","Una contaminazione di stili, un mix di tendenze, un equilibrio perfetto tra linee oblique e ortogonali, spigoli vivi e arrotondati: il design di Sydney trasforma una serie di volumi geometrici in un divano monoscocca morbido e confortevole. Sydney si riconosce per i piedini sottili e per gli elementi a L che costituiscono la seduta, da completare con cuscini liberi di diverse dimensioni e bracciolo opzionale."
1796,"HENRY","Henry è una collezione di tavolini eleganti dall’estetica lineare, con piano in marmo o vetro e struttura in essenza. Disponibili di varie forme e dimensioni, possono essere usati singolarmente o in combinazione.","Henry è una collezione di tavolini eleganti dall’estetica lineare, con piano in marmo o vetro e struttura in essenza. Disponibili di varie forme e dimensioni, possono essere usati singolarmente o in combinazione."
