ID,post_title,post_content,post_excerpt
68970,"RELIEF","La alfombra Relief combina un efecto acanalado con una decoración perimetral gracias al corte del pelo a diferentes alturas. Disponible en color perla, camel y gris tórtola, está fabricada con una mezcla de lana del Himalaya y seda de bambú, una combinación que acentúa la suavidad y el tacto.","La alfombra Relief combina un efecto acanalado con una decoración perimetral gracias al corte del pelo a diferentes alturas. Disponible en color perla, camel y gris tórtola, está fabricada con una mezcla de lana del Himalaya y seda de bambú, una combinación que acentúa la suavidad y el tacto."
69038,"DAMA","La alfombra Dama se reconoce por su estampado de cuadros, un patrón que puede aportar un toque vivo y a la vez elegante a cualquier habitación. El tejido de los hilos es de algodón, mientras que el del pelo es de lana del Himalaya en tonos naturales y seda de bambú negra.","La alfombra Dama se reconoce por su estampado de cuadros, un patrón que puede aportar un toque vivo y a la vez elegante a cualquier habitación. El tejido de los hilos es de algodón, mientras que el del pelo es de lana del Himalaya en tonos naturales y seda de bambú negra."
69175,"HENRY","Henry es una colección de elegantes mesas de centro de estética lineal, con tapa de mármol o cristal y estructura de madera. Disponibles en varias formas y tamaños, se pueden usar individualmente o en combinación.","Henry è una collezione di tavolini eleganti dall’estetica lineare, con piano in marmo o vetro e struttura in essenza. Disponibili di varie forme e dimensioni, possono essere usati singolarmente o in combinazione."
68928,"CANNELÉ","El «cannelé» es una alfombra bicolor con un patrón de rayas. Las rayas se definen con mayor precisión por la yuxtaposición de dos tipos de elaboración: el «bouclé» para el negro y el vellón cortado a mano para el perla. El tejido es de algodón, el pelo de lana del Himalaya y seda de bambú y el «bouclé» de lana del Himalaya. La alfombra está hecha a mano con la técnica tradicional del telar manual.","El «cannelé» es una alfombra bicolor con un patrón de rayas. Las rayas se definen con mayor precisión por la yuxtaposición de dos tipos de elaboración: el «bouclé» para el negro y el vellón cortado a mano para el perla. El tejido es de algodón, el pelo de lana del Himalaya y seda de bambú y el «bouclé» de lana del Himalaya. La alfombra…"
69041,"STRIPES","Stripes es una alfombra de rayas, un clásico atemporal de la colección Poliform. Las rayas negras son de seda de bambú, mientras que las de tonos naturales son de lana del Himalaya.","Stripes es una alfombra de rayas, un clásico atemporal de la colección Poliform. Las rayas negras son de seda de bambú, mientras que las de tonos naturales son de lana del Himalaya."
68926,"SYMPHONY","Symphony es una colección de aparadores donde la esencialidad de las líneas se expresa a través de materiales nobles y una mano de obra precisa. Los aparadores se caracterizan por una forma elíptica, realzada por el acabado en madera. La colección incluye elementos de diferentes alturas y tamaños, desde las versiones altas y medianas con puertas hasta la versión baja con cajones o con cajón y compartimiento abierto, todo sobre una base con pies.","Symphony es una colección de aparadores donde la esencialidad de las líneas se expresa a través de materiales nobles y una mano de obra precisa. Los aparadores se caracterizan por una forma elíptica, realzada por el acabado en madera. La colección incluye elementos de diferentes alturas y tamaños, desde las versiones altas y medianas con…"
68948,"PHOENIX","Fruto de la intuición del diseño de Poliform, Phoenix es una cocina que invita a la libertad creativa. Esto se debe al diseño especial de la apertura de la ranura, que transforma un detalle técnico como el tirador, fundamental para mejorar la experiencia del usuario en la cocina, en un detalle estético. Además de la practicidad de la apertura y el manejo de la puerta, el aspecto lineal del tirador le aporta un estilo ligero y contemporáneo a la composición. Phoenix es uno de los modelos de cocina más populares entre los diseñadores, que aprecian su flexibilidad y la posibilidad de personalizar el diseño y los acabados.","Fruto de la intuición del diseño de Poliform, Phoenix es una cocina que invita a la libertad creativa. Esto se debe al diseño especial de la apertura de la ranura, que transforma un detalle técnico como el tirador, fundamental para mejorar la experiencia del usuario en la cocina, en un detalle estético. Además de la practicidad de la apertura y el manejo de la puerta, el aspecto lineal del tirador le aporta un estilo ligero y contemporáneo a la composición. Phoenix es uno de los modelos de cocina más populares entre los diseñadores, que aprecian su flexibilidad y la posibilidad de personalizar el diseño y los acabados."
68973,"TRATTO","Tratto è un tappeto dal design contemporaneo, realizzato in un blend di lana himalayana, morbida al tatto, e seta di bambù, che lo rende cangiante. È caratterizzato dai motivi geometrici e disponibile in tre vibranti combinazioni di colore: ruggine su base tortora, carbone su base tortora e tortora su base carbone, nelle varianti quadrata e rettangolare.","Tratto è un tappeto dal design contemporaneo, realizzato in un blend di lana himalayana, morbida al tatto, e seta di bambù, che lo rende cangiante. È caratterizzato dai motivi geometrici e disponibile in tre vibranti combinazioni di colore: ruggine su base tortora, carbone su base tortora e tortora su base carbone, nelle varianti quadrata e rettangolare."
69154,"SOORI","Inspirada en Bali y su cultura, y en particular en los jarrones tradicionales utilizados en los pueblos de la paradisíaca isla indonesia, Soori es una mesa de centro con una estética original y reconocible que destaca tanto en el salón como en el dormitorio. Está disponible en tres tamaños en metal con acabado de bronce antiguo y, en el caso de la más pequeña, también en lacado brillante y mate.","Inspirada en Bali y su cultura, y en particular en los jarrones tradicionales utilizados en los pueblos de la paradisíaca isla indonesia, Soori es una mesa de centro con una estética original y reconocible que destaca tanto en el salón como en el dormitorio. Está disponible en tres tamaños en metal con acabado de bronce antiguo y, en el caso de la más pequeña, también en lacado brillante y mate."
69211,"SAINT-GERMAIN","Saint-Germain es un sistema de sofás con formas sinuosas y sensuales. Inspirado en formas orgánicas que recuerdan el diseño de los años setenta, transforma cualquier espacio en un paisaje cálido y familiar, infundiendo una agradable sensación de confort en el hogar. Líneas suaves y envolventes se repiten en todos los elementos de la colección, que incluye diferentes módulos con los que crear composiciones lineales, angulares o de formas insólitas, caracterizadas siempre por juegos de formas y profundidades con un aspecto acogedor. Desde la materialidad de alta costura de los tejidos bouclé hasta la elegancia contemporánea del cuero, la tapicería realza los volúmenes llenos y voluptuosos de Saint-Germain, haciendo que su estética sea transversal.","Saint-Germain è un sistema di divani dalle forme sinuose e sensuali. Ispirato a forme organiche che richiamano il design anni Settanta, trasforma qualsiasi spazio in un paesaggio caldo e familiare, infondendo una piacevole sensazione di comfort domestico. Linee morbide e avvolgenti ricorrono in tutti gli elementi della collezione, che comprende diversi moduli con cui realizzare composizioni lineari, angolari o di forme insolite, sempre caratterizzate da giochi di forme e profondità dall’aspetto accogliente. Dalla matericità haute couture dei tessuti bouclé all’eleganza contemporanea della pelle, il rivestimento valorizza i volumi pieni e voluttuosi di Saint-Germain, rendendo la sua estetica trasversale."
69008,"GENTLEMAN RESERVED","Dentro de la colección Gentleman, el sillón Gentleman Reserved es el más característico. Su respaldo alto con botones recuerda al mundo de los «cigar club». Lo que hace que este modelo sea aún más exclusivo es la posibilidad de combinar dos acabados diferentes para el revestimiento interior y exterior. Gentleman Reserved puede completarse con el puf, un accesorio útil y elegante que aumenta su comodidad.","Dentro de la colección Gentleman, el sillón Gentleman Reserved es el más característico. Su respaldo alto con botones recuerda al mundo de los «cigar club». Lo que hace que este modelo sea aún más exclusivo es la posibilidad de combinar dos acabados diferentes para el revestimiento interior y exterior. Gentleman Reserved puede completarse con el puf, un accesorio útil y elegante que aumenta su comodidad."
69172,"ILDA","Las mesas de centro Ilda son auténticas joyas porque la estructura portante es una fusión de latón, oro pulido o bronceado, forjada en una fundición artística y acabada a mano. Las tapas son de mármol, ónix ámbar o lapislázuli. Un proyecto precioso, de gran impacto visual, en la zona de estar o reinterpretado como mesita de noche en la zona de noche.","I tavolini Ilda sono veri e propri gioielli perché la struttura portante è una fusione di ottone, lucidata oro o bronzata, forgiata in una fonderia artistica e rifinita a mano. I piani sono in marmo, onice ambra o lapislazzuli. Un progetto prezioso, di grande impatto visivo, nella zona giorno o reinterpretato come comodino nella zona notte."
69145,"DAMA","Dama es una mesita con una estética minimalista y muy reconocible: cálida y familiar en la versión de cedro o nogal Canaletto, se convierte en monolítica y contemporánea en la versión lacada brillante o mate. Este elemento inspirado en la máxima sencillez también resulta muy transversal, ya que es un tablero práctico apto para cualquier habitación de la casa.","Dama es una mesita con una estética minimalista y muy reconocible: cálida y familiar en la versión de cedro o nogal Canaletto, se convierte en monolítica y contemporánea en la versión lacada brillante o mate. Este elemento inspirado en la máxima sencillez también resulta muy transversal, ya que es un tablero práctico apto para cualquier habitación de la casa."
69184,"KOISHI","Las mesas de centro Koishi están inspiradas en líneas suaves y formas orgánicas. El propio nombre - Koishi, que en japonés significa 'guijarro' - alude a una naturalidad que también se expresa en la elección de materiales naturales como el mármol, la piedra y la madera. La estructura metálica es escultórica pero esencial; madera, vidrio y mármol son los materiales disponibles para la tapa.","I tavolini Koishi sono ispirati a linee morbide e forme organiche. Il nome stesso – Koishi, che in giapponese significa “ciottolo” – allude a una naturalità che si esprime anche nella scelta di materiali naturali come marmi, pietre ed essenze. La struttura in metallo è scultorea ma essenziale; essenza, vetro e marmo sono invece i materiali disponibili per il piano."
69142,"BABA","Baba es una mesa de centro que completa el salón con estilo y elegancia, pues está diseñada para que la base se pueda ocultar bajo el sofá y así disfrutar de la parte superior con mayor comodidad. Versátil e informal, se caracteriza por una estructura metálica pintada o lacada mate y una parte superior de mármol, cristal y todos los colores de la gama lacada mate o brillante.","Baba es una mesa de centro que completa el salón con estilo y elegancia, pues está diseñada para que la base se pueda ocultar bajo el sofá y así disfrutar de la parte superior con mayor comodidad. Versátil e informal, se caracteriza por una estructura metálica pintada o lacada mate y una parte superior de mármol, cristal y todos los colores de la gama lacada mate o brillante."
69166,"MONDRIAN","Una colección con una imagen elegante y ligera, con esbeltas encimeras de madera, mármol o en acabados lacados brillantes y mates. Disponibles en dos alturas y diferentes formas para facilitar la combinación de varios elementos, estas mesas de centro con base metálica son fáciles de insertar en el salón y perfectas en combinación con el conjunto de sofás Mondrian.","Una colección con una imagen elegante y ligera, con esbeltas encimeras de madera, mármol o en acabados lacados brillantes y mates. Disponibles en dos alturas y diferentes formas para facilitar la combinación de varios elementos, estas mesas de centro con base metálica son fáciles de insertar en el salón y perfectas en combinación con el conjunto de sofás Mondrian."
69139,"PARIS SEOUL","La mesita también forma parte de la extensa colección Paris Seoul. Con su estructura de metal y la parte exterior de cuero, puede colocarse cerca de los sofás y sillones para tener a mano lo que se necesite.","La mesita también forma parte de la extensa colección Paris Seoul. Con su estructura de metal y la parte exterior de cuero, puede colocarse cerca de los sofás y sillones para tener a mano lo que se necesite."
69235,"SANTA MONICA LOUNGE","La elegancia de la colección Santa Monica también se materializa en la versión Lounge del sillón, con respaldo alto y puf coordinado. Tapizado en tela o piel, está enriquecido con detalles de sastrería como el dobladillo plisado con ranas, las costuras de cordón y el borde de grosgrain.","L’eleganza della collezione Santa Monica si sostanzia anche nella poltrona in versione Lounge, con schienale alto e pouf coordinato. Rivestita in tessuto o pelle, è arricchita da dettagli sartoriali come il fondopiega con alamari, la cucitura a cordoncino e la bordatura in gros-grain."
68945,"ARTEX","Artex es la cocina de los ambientes más exclusivos. Las grandes superficies y los volúmenes esenciales hacen que los materiales sean los protagonistas absolutos, realzados por la confección de la puerta, en versión lisa o de lamas. El estrechamiento especial en la apertura, el lateral y la parte superior crea una unión perfecta entre los elementos, combinando la practicidad de la apertura con una estética impecable. Entre los modelos históricos de Poliform, Artex presenta un espíritu contemporáneo que realzan los acabados constantemente renovados. De hecho, es la cocina que ofrece –en su versión con puerta lisa– la mayor variedad de acabados, incluyendo los más solicitados como el nogal Canaletto macizo, el roble pantano macizo, el DuPont Corian® giacer white, el acero scotch brite y el cristal.","Artex es la cocina de los ambientes más exclusivos. Las grandes superficies y los volúmenes esenciales hacen que los materiales sean los protagonistas absolutos, realzados por la confección de la puerta, en versión lisa o de lamas. El estrechamiento especial en la apertura, el lateral y la parte superior crea una unión perfecta entre los elementos, combinando la practicidad de la apertura con una estética impecable. Entre los modelos históricos de Poliform, Artex presenta un espíritu contemporáneo que realzan los acabados constantemente renovados. De hecho, es la cocina que ofrece –en su versión con puerta lisa– la mayor variedad de acabados, incluyendo los más solicitados como el nogal Canaletto macizo, el roble pantano macizo, el DuPont Corian® giacer white, el acero scotch brite y el cristal."
69169,"WESTSIDE","Westside es un conjunto de sofás contemporáneo y multifuncional que redefine con elegancia la experiencia de la sala de estar. Los módulos tapizados pueden colocarse uno al lado del otro para crear las más diversas configuraciones –desde la isla de doble cara hasta el clásico sofá esquinero–, mientras que elementos como la «chaise longue» ergonómica, el respaldo móvil y las mesitas refuerzan la funcionalidad. Un arquetipo de convivencia para diseñarlo y vivirlo con libertad.","Westside es un conjunto de sofás contemporáneo y multifuncional que redefine con elegancia la experiencia de la sala de estar. Los módulos tapizados pueden colocarse uno al lado del otro para crear las más diversas configuraciones –desde la isla de doble cara hasta el clásico sofá esquinero–, mientras que elementos como la «chaise longue» ergonómica, el respaldo móvil y las mesitas refuerzan la funcionalidad. Un arquetipo de convivencia para diseñarlo y vivirlo con libertad."
69220,"GASTON","Lineal y esencial, el sillón Gaston evoca un estilo exclusivo y lo confirma mediante detalles como el reducido grosor de la estructura metálica, las costuras y el tapizado del fino y cómodo reposabrazos. Disponible con tapicería de cuero o de tela, Gastón amuebla con elegancia las zonas de estar y los dormitorios.","Lineal y esencial, el sillón Gaston evoca un estilo exclusivo y lo confirma mediante detalles como el reducido grosor de la estructura metálica, las costuras y el tapizado del fino y cómodo reposabrazos. Disponible con tapicería de cuero o de tela, Gastón amuebla con elegancia las zonas de estar y los dormitorios."
69256,"MAD CHAIR","La colección Mad ha evolucionado a partir de Mad Chair, un sillón de líneas armoniosas y envolventes perfecto también en la zona de noche. El sillón se puede tapizar eligiendo entre los tejidos y pieles del catálogo, con la posibilidad de combinar dos acabados diferentes para la carcasa exterior y el asiento interior, este último también con elaboración matelassé. Mad Chair está disponible con patas de madera o base giratoria de metal.","La collezione Mad si è evoluta a partire da Mad Chair, una poltrona dalle linee armoniche e avvolgenti perfetta anche nella zona notte. La poltrona si può rivestire scegliendo tra i tessuti e le pelli a catalogo, con possibilità di combinare tra loro due finiture diverse per scocca esterna e seduta interna, quest’ultima anche con lavorazione matelassé. Mad Chair è disponibile con gambe in essenza o basamento girevole in metallo."
69202,"MONDRIAN","Mondrian es una colección de sofás diseñada para el salón contemporáneo, un espacio acogedor que, según el momento del día y la ocasión, se presta a la conversación o al descanso. El conjunto se caracteriza por su diseño esencial y una imagen gráfica y moderna con un fuerte valor arquitectónico. Mondrian ofrece la máxima libertad de composición, con módulos que pueden combinarse libremente según el gusto y las necesidades. Las características patas metálicas sostienen una estructura minimalista diseñada para albergar una amplia gama de elementos, como cojines y reposabrazos, así como respaldos con estantes, mesas de centro y cajones de madera. En cuanto a la comodidad, se puede elegir entre dos profundidades de asiento para lograr la máxima relajación. El conjunto Mondrian se combina con la colección Mondrian de mesas de centro y consolas detrás del sofá.","Mondrian es una colección de sofás diseñada para el salón contemporáneo, un espacio acogedor que, según el momento del día y la ocasión, se presta a la conversación o al descanso. El conjunto se caracteriza por su diseño esencial y una imagen gráfica y moderna con un fuerte valor arquitectónico. Mondrian ofrece la máxima libertad de composición, con módulos que pueden combinarse libremente según el gusto y las necesidades. Las características patas metálicas sostienen una estructura minimalista diseñada para albergar una amplia gama de elementos, como cojines y reposabrazos, así como respaldos con estantes, mesas de centro y cajones de madera. En cuanto a la comodidad, se puede elegir entre dos profundidades de asiento para lograr la máxima relajación. El conjunto Mondrian se combina con la colección Mondrian de mesas de centro y consolas detrás del sofá."
69178,"CREEK","Creek è una collezione di tavolini di varie dimensioni, accomunati dal design composto da due vassoi sovrapposti appoggiati su una struttura di metallo. I colori e le finiture di ogni vassoio si possono abbinare a piacere, scegliendo tra colori laccati, legno, marmo e vetro per il vassoio superiore; colori laccati lucidi e opachi o legno per il vassoio inferiore.","Creek è una collezione di tavolini di varie dimensioni, accomunati dal design composto da due vassoi sovrapposti appoggiati su una struttura di metallo. I colori e le finiture di ogni vassoio si possono abbinare a piacere, scegliendo tra colori laccati, legno, marmo e vetro per il vassoio superiore; colori laccati lucidi e opachi o legno per il vassoio inferiore."
69163,"HOME HOTEL","El hilo conductor de las mesas de centro Home Hotel es la versatilidad. Las dos versiones, rectangular y cuadrada, están unidas por la tapa de madera, que adquiere ritmo gracias al particular juego de listones. Junto con las consolas y los bancos, las mesas de centro Home Hotel crean un sistema real, en el hogar y en las áreas de hostelería.","Il filo conduttore dei tavolini Home Hotel è la versatilità. Le due versioni, rettangolare e quadrata, sono accomunate dal piano in essenza, che acquista ritmo grazie al particolare gioco di listelli. Assieme a consolle e panche, i tavolini Home Hotel creano un vero e proprio sistema, in casa e nei luoghi dell’ospitalità."
68933,"TRAIL","El modelo Trail de Poliform es una reinterpretación contemporánea de la clásica puerta de marco. El elemento característico es el tirador integrado a lo largo de todo el ancho de la puerta. Un detalle estético de gran impacto visual, tanto cuando se utiliza en los muebles bajos como en los altos, también en combinación con las vitrinas.","El modelo Trail de Poliform es una reinterpretación contemporánea de la clásica puerta de marco. El elemento característico es el tirador integrado a lo largo de todo el ancho de la puerta. Un detalle estético de gran impacto visual, tanto cuando se utiliza en los muebles bajos como en los altos, también en combinación con las vitrinas."
69214,"WALLACE","Una propuesta con un diseño altamente innovador. Wallace es un sillón impresionante, con una base metálica de geometrías irregulares que soporta el envolvente marco de poliuretano recubierto de cuero. El asiento es llamativo y cómodo al mismo tiempo: atrae la mirada con su forma inusual y envuelve a la persona que se sienta en él en una comodidad única.","Una propuesta con un diseño altamente innovador. Wallace es un sillón impresionante, con una base metálica de geometrías irregulares que soporta el envolvente marco de poliuretano recubierto de cuero. El asiento es llamativo y cómodo al mismo tiempo: atrae la mirada con su forma inusual y envuelve a la persona que se sienta en él en una comodidad única."
69250,"MAD JOKER","En la extensa colección Mad, la elegante Mad Joker destaca por su respaldo alto, que la convierte en la silla de lectura perfecta. Complemento de las salas de estar más clásicas o más contemporáneas, Mad Joker se caracteriza por las líneas sinuosas y la calidad de la tapicería, que también se puede personalizar eligiendo dos acabados diferentes para la carcasa externa y el asiento interno. Mad Joker, que está disponible con patas de madera o base giratoria, se puede combinar con el puf.","Nell’ampia collezione Mad, l’elegante Mad Joker spicca per lo schienale alto, che la rende la perfetta poltrona da lettura. Complemento dei living più classici o più contemporanei, Mad Joker è caratterizzata dalle linee sinuose e dalla qualità del rivestimento, da personalizzare anche scegliendo due finiture diverse per scocca esterna e seduta interna. Mad Joker, che è disponibile con gambe in essenza o basamento girevole, si può accompagnare al pouf."
69208,"WESTSIDE","Westside es un sistema de sofá contemporáneo y multifuncional que reescribe con elegancia la experiencia de la sala de estar. Los módulos tapizados se colocan uno al lado del otro para crear las configuraciones más diversas, desde la isla de doble cara hasta el clásico sofá esquinero, mientras que elementos como la chaise longue ergonómica, el respaldo móvil y las mesas enriquecen su funcionalidad. Un arquetipo de convivencia, para ser diseñado y vivido libremente.&nbsp;","Westside è un sistema di divani contemporaneo e multifunzionale che riscrive con eleganza l’esperienza della zona living. I moduli imbottiti si affiancano tra loro per creare le più diverse configurazioni – dall’isola bifacciale al classico divano angolare – mentre gli elementi come la chaise longue ergonomica, lo schienale mobile e i tavolini ne arricchiscono la funzionalità. Un archetipo di convivialità, da progettare e vivere liberamente."
69157,"BRISTOL","Para completar la colección Bristol, compuesta por sofá, librería y aparador, se encuentran las mesas de centro para el centro de la sala, caracterizadas por dos tableros superpuestos. Los soportes de metal se cruzan con el piso superior, convirtiéndose en la firma estilística de toda la colección. La tapa inferior está disponible en lacado o madera, la superior también en mármol.","A completare la collezione Bristol, composta da divano, libreria e madia, ci sono i tavolini da centro stanza, caratterizzati da due piani sovrapposti. Sostegni in metallo intersecano il piano superiore, diventando la cifra stilistica dell’intera collezione. Il piano inferiore è disponibile in laccato o in essenza, quello superiore anche in marmo."
69247,"MAD QUEEN","Suave y tranquilizador, el sillón Mad Queen reinterpreta el concepto de la extensa serie Mad con volúmenes aún más cómodos. Lo caracterizan unas líneas sinuosas y una calidad absoluta de la tapicería, a elegir entre tejido y piel, combinando también diferentes acabados para la carcasa exterior y el asiento interior, este último también en la elegante versión Gibson matelassé. Aún más particular es la versión con pie de cuero, una variante preciosa y refinada para una colección impecable, en todas sus formas.","Suave y tranquilizador, el sillón Mad Queen reinterpreta el concepto de la extensa serie Mad con volúmenes aún más cómodos. Lo caracterizan unas líneas sinuosas y una calidad absoluta de la tapicería, a elegir entre tejido y piel, combinando también diferentes acabados para la carcasa exterior y el asiento interior, este último también en la elegante versión Gibson matelassé. Aún más particular es la versión con pie de cuero, una variante preciosa y refinada para una colección impecable, en todas sus formas."
